126.7,163.33,115.23,126.56,100.02
126.72,162.97,115.44,126.62,99.39
126.61,162.46,115.58,126.68,97.94
125.17,161.84,115.71,126.74,98.15
125,161.1,115.82,126.79,98.35
124.98,160.65,115.95,126.86,98.62
124.99,160.49,116.07,126.93,99.01
125.02,160.38,116.2,126.99,99.28
125.05,160.32,116.33,127.05,99.28
125.08,160.24,116.47,127.11,99.27
125.04,160.14,116.59,127.18,99.33
125.1,160.05,116.72,127.25,99.38
125.03,159.95,116.83,127.31,99.5
125.06,159.86,116.95,127.34,99.58
125.11,159.64,117.08,127.38,99.67
125.14,158.23,117.21,127.42,99.78
125.08,156.74,117.33,127.47,98.57
125.16,156.81,117.46,127.13,97.09
125.15,156.72,117.59,126.63,95.93
125.2,156.66,117.71,125.82,94.76
125.23,156.5,117.84,124.77,93.6
125.25,156.49,117.94,123.58,93.99
125.27,156.58,117.95,122.24,94.24
125.28,156.55,117.67,120.59,94.46
125.3,156.47,117.42,118.56,94.66
125.35,156.39,117.14,116.3,95
125.37,156.31,116.82,114.17,93.54
125.39,156.19,116.35,111.99,93.95
125.29,155.72,115.78,109.77,94.38
125.05,155.18,115.12,107.58,94.55
124.76,154.65,114.32,105.59,94.36
124.4,154.23,113.33,103.81,94.08
124.06,152.26,112.2,102.16,94.09
123.9,152.11,111.09,100.55,94.22
122.16,151.98,109.95,97.08,93.86
120.44,151.67,108.8,93.62,93.95
120.63,151.2,107.59,90.25,94.05
120.88,150.72,106.37,87.02,94.06
119.33,150.06,105.13,83.88,94.06
118.02,149.35,103.83,80.93,94.18
117.03,148.59,102.5,77.92,92.6
116.64,147.6,101.08,75.38,91.14
116.33,146.37,99.57,74.4,89.8
116,144.96,97.95,73.11,88.63
115.66,143.3,96.26,71.71,87.61
115.28,141.3,94.59,70.36,86.32
114.9,138.96,93.01,68.81,86.6
114.55,136.58,91.46,67.2,86.83
114.44,134.26,88.06,65.61,87.16
114.48,132.07,84.82,64.02,85.72
113.05,130.07,81.74,62.52,84.29
111.6,128.23,78.8,61.29,84.79
110.16,126.42,75.85,60.3,85.09
108.79,124.66,72.94,59.16,85.4
107.43,122.88,70.33,58.09,85.82
106.04,121.12,68.06,57.1,86.12
104.62,119.37,66.05,57.82,86.19
103.28,117.69,64.06,58.34,86.48
101.88,114.16,62,58.58,86.16
102.23,110.73,61.54,58.7,86.22
102.51,107.31,60.64,58.92,85.7
102.75,104.11,59.58,59.09,84.84
103.02,101.08,58.68,59.25,84.23
103.32,98.04,58.06,59.58,83.61
103.63,95.47,57.33,60.01,84.09
102.15,93.17,56.74,60.49,84.45
100.75,92.49,54.39,60.97,84.79
99.37,90.2,52.6,61.45,85.12
97.96,88.29,50.9,61.91,85.45
98.16,86.8,49.34,62.38,85.8
98.13,86.29,47.69,61.89,86.14
98.04,84.42,45.79,62.33,86.48
98.09,82.76,44.14,62.81,86.82
98.26,81.35,42.67,63.27,87.14
98.43,80.06,41.33,63.74,87.46
98.62,78.71,40.19,64.2,87.78
98.8,77.38,39.2,64.56,88.11
98.98,77.53,38.28,64.8,88.43
99.16,77.21,37.42,65.31,88.75
99.35,77.39,36.71,66.05,89.08
99.51,77.74,36.21,65.1,89.39
99.69,78.11,36.1,64.31,89.71
99.86,78.49,36.21,63.54,90.02
100,78.88,36.47,64.31,90.32
100.16,79.24,36.96,63.38,90.63
100.32,79.17,37.53,62.61,90.94
100.48,79,38.11,61.91,91.24
100.64,78.78,38.65,62.72,91.53
100.93,78.55,39.13,63.27,91.83
99.58,78.29,39.53,63.58,92.14
99.16,76.64,39.81,63.86,92.44
98.99,75.15,39.1,64.24,92.74
98.91,73.73,38.41,64.67,93.02
98.9,72.39,37.8,65.13,93.31
99.17,71.13,36.93,65.57,93.6
97.85,69.9,37.51,66.03,93.91
96.51,70.44,38.08,66.47,94.2
95.16,70.91,38.6,66.91,94.5
95.51,71.34,39.17,67.35,94.78
95.74,71.78,39.71,67.79,95.08
95.94,72.19,40.24,68.23,95.42
96.1,72.61,40.79,68.68,94.74
96.26,73,41.33,69.11,93.98
96.46,73.4,41.85,69.55,93.43
96.64,73.22,42.4,69.98,93
96.83,73.38,42.94,70.43,92.74
97.03,73.79,43.46,70.85,92.64
97.2,74.46,44.01,71.28,92.78
97.39,73.37,44.54,71.7,93.16
97.6,72.26,45.06,72.13,93.9
97.76,71.08,45.58,72.54,94.66
97.95,71.63,46.09,72.94,95.39
98.15,72.08,46.6,73.34,96.03
98.37,71.33,47.14,73.73,96.6
96.95,70.61,47.72,74.13,99.02
95.5,69.76,47.05,74.52,100.63
94.03,70.48,46.19,74.9,102.97
92.55,71.07,45.36,75.29,105.37
92.81,71.63,44.46,75.67,107.53
92.98,72.01,43.85,76.06,109.6
93.24,72.27,44.22,76.44,111.67
93.27,72.58,44.64,76.82,113.72
93.04,72.89,45.11,77.18,115.72
92.91,73.26,45.56,77.56,117.67
92.8,73.63,46.03,77.96,119.24
92.72,74,46.53,78.34,120.75
92.82,74.39,47.02,78.72,122.11
93.03,74.76,47.52,79.08,123.57
93.24,75.12,48.01,79.45,124.92
93.39,75.5,48.5,79.84,126.16
93.47,75.88,48.97,80.23,127.22
93.61,76.27,48.9,80.63,128.26
93.76,76.66,48.7,81.02,129.04
94.03,77.03,47.7,81.4,129.69
92.93,77.4,46.51,81.77,129.98
92.14,77.79,45.34,82.13,129.77
90.78,76.75,45.89,82.51,129.31
89.76,75.82,46.38,82.87,128.86
90.14,76.54,46.41,83.23,127.31
89.05,76.98,46.8,83.59,125.93
88.39,77.22,46.98,83.94,124.74
87.78,77.37,47.21,84.29,123.52
86.75,77.61,47.27,84.62,122.48
86.95,77.85,47.43,84.97,121.89
87.13,78.08,47.61,85.3,121.38
87.12,78.42,48.04,85.64,120.95
87.2,78.84,48.59,85.97,120.58
87.39,79.24,47.33,86.46,120.35
87.61,79.61,46.2,85.28,120.37
87.83,79.96,45.12,84.14,120.52
88.06,80.29,44.3,83.04,120.73
88.31,80.64,43.47,82.48,120.86
88.54,80.98,42.43,81.86,120.93
88.77,81.31,41.21,81.19,120.94
89.02,81.63,41.04,80.39,120.92
89.25,81.95,40.98,79.78,120.97
89.47,82.28,40.65,79.15,121.07
89.71,82.6,40.77,78.44,121.15
89.96,82.91,40.96,79.54,121.24
90.17,83.25,41.24,80.54,121.32
90.4,83.57,41.7,81.36,121.4
90.63,83.88,42.18,81.89,121.49
90.88,84.21,42.67,82.65,121.61
91.13,84.53,42.92,83.4,121.72
91.36,84.86,43.14,84.14,121.81
91.6,85.19,43.36,84.9,121.88
91.82,85.52,43.89,85.49,120.36
92.04,85.11,43.05,86.15,118.97
92.26,84.86,42.27,86.71,118.76
92.49,85.13,41.42,87.29,118.55
92.71,85.46,40.67,87.74,118.45
92.94,85.89,39.96,88.2,118.43
93.18,86.29,39.16,88.64,118.4
93.43,86.62,39.96,89.02,118.39
93.66,86.77,40.65,89.37,118.47
93.87,87.17,41.43,89.65,118.58
94.1,87.78,42.12,89.91,118.68
94.34,88.51,42.72,90.1,118.89
94.57,89.09,43.24,90.27,119.18
94.8,89.51,43.7,90.4,119.02
95.03,89.84,44.18,90.52,118.97
95.23,90.09,44.98,90.61,118.98
95.43,90.21,45.82,90.68,119.04
95.64,89.97,44.87,90.73,118.97
95.85,89.57,43.96,90.76,118.72
96.03,89.18,43.19,90.92,118.36
96.22,88.77,42.46,91.16,118.04
96.44,88.29,41.83,91.44,117.68
96.65,87.78,41.16,91.71,117.08
96.85,87.27,40.63,92.01,116.59
97.06,86.89,39.85,92.29,115.51
97.28,86.54,39.05,92.57,114.26
97.5,86.23,39.97,92.85,112.75
97.7,85.98,40.71,93.15,110.92
97.92,86.71,41.54,93.44,108.84
98.13,86.45,42.14,93.72,106.68
98.32,85.49,42.74,94,104.29
98.54,85.43,43.24,94.28,101.81
98.75,86.41,43.76,94.56,99.65
98.96,85.37,44.25,94.84,96.61
99.17,85.94,44.7,95.12,93.81
99.38,86.7,45.17,95.4,90.6
99.59,87.47,45.53,95.68,88.02
99.8,87.73,45.89,95.94,85.42
100.01,88,46.23,96.2,83.14
100.22,86.52,46.59,96.46,81.02
100.41,85.12,46.88,96.74,79.02
100.59,85.62,47.11,96.99,76.98
100.77,84.31,47.52,97.23,74.89
100.97,83.18,48.02,97.48,72.88
101.17,83.78,48.52,97.71,70.89
101.37,82.65,49.03,97.95,69.56
101.58,81.88,49.52,98.2,68.7
101.77,82.5,50,98.44,67.95
101.95,82.98,50.52,98.68,67.23
102.14,83.19,51.01,98.93,66.59
102.36,83.63,51.49,99.16,64.27
102.56,84.02,51.99,99.42,62.17
102.76,84.32,52.48,99.66,60.22
102.96,84.46,52.96,99.92,58.54
103.17,84.61,53.45,100.15,57.08
103.35,84.7,53.94,100.41,55.79
103.53,84.75,54.4,100.64,54.54
103.71,84.92,54.87,100.89,53.42
103.89,85.2,55.34,101.14,52.4
104.09,85.38,55.81,101.38,51.51
104.28,85.46,56.29,101.62,50.79
104.47,85.61,56.74,101.86,50.42
104.69,85.79,57.18,102.08,50.07
104.89,85.88,57.64,102.31,49.8
105.09,85.9,58.09,102.55,49.43
105.29,86.12,58.55,102.78,49.26
105.47,86.35,58.98,103.01,49.16
105.67,86.58,59.42,103.23,49.23
105.87,86.79,59.84,103.46,49.63
106.06,87.02,60.27,103.69,50.12
106.24,87.26,60.67,103.91,50.66
106.43,87.5,61.08,104.13,51.19
106.6,87.75,61.5,104.33,51.71
106.79,88.02,61.92,104.54,52.19
106.98,88.29,62.35,104.75,52.69
107.16,88.56,62.77,104.96,53.23
107.36,88.83,63.2,105.17,53.76
107.55,89.09,63.64,105.38,54.29
106.38,89.35,64.05,105.6,54.82
105.56,89.59,64.48,105.81,55.33
105.06,89.85,64.9,106.02,55.86
104.72,90.13,65.33,106.22,56.44
104.58,90.39,65.76,106.43,55.67
104.6,90.64,66.18,106.64,54.82
104.76,90.88,66.59,106.85,55.4
105.1,91.13,67,107.06,55.8
105.59,91.39,67.42,107.25,56.19
106.25,91.64,67.82,107.46,56.62
106.94,91.87,68.22,107.66,57.1
107.48,92.09,68.6,107.87,57.59
109.79,92.31,68.98,108.08,56.89
112,92.53,69.37,108.26,56.19
114.19,92.76,69.77,108.46,55.45
116.35,92.99,70.13,108.64,54.44
118.43,93.2,70.5,108.81,53.49
120.41,93.42,70.87,108.98,54.44
122.37,93.66,71.26,109.15,55.31
124.26,93.87,71.62,109.33,56.03
126.17,94.08,71.98,109.5,56.78
128.04,94.3,72.33,109.68,57.38
129.76,94.52,72.69,109.84,57.83
130.92,94.75,73.06,110.03,58.27
131.82,94.99,73.42,110.21,58.7
132.5,95.21,73.79,110.39,59
132.95,95.42,74.16,110.57,59.52
133.27,95.64,74.53,110.74,59.79
133.49,95.87,74.92,110.88,60.19
133.64,96.09,75.28,111.03,60.91
133.64,96.3,75.64,111.21,61.63
133.45,96.52,76.01,111.43,62.19
132.96,96.74,76.35,111.66,62.66
133.33,96.94,76.71,111.87,63.11
133.6,97.14,77.06,112.07,63.56
133.76,97.35,77.42,112.27,64
133.9,97.56,77.78,112.47,64.44
134.06,97.77,78.12,112.68,64.87
134.26,97.96,78.45,112.91,65.3
134.48,98.16,78.79,113.12,65.73
134.67,98.36,79.11,113.32,66.16
134.94,98.54,79.42,113.5,66.58
134.33,98.72,79.74,113.66,67.01
133.97,98.9,80.06,113.74,67.45
133.88,99.08,80.39,113.75,67.88
133.97,99.28,80.7,113.79,68.29
134.44,99.47,81,113.91,67.14
135.01,99.65,81.3,114.09,66.14
135.61,99.81,81.62,114.27,65.22
136.28,100.02,81.95,114.48,65.48
136.93,100.21,82.31,114.68,65.66
137.93,100.39,82.67,114.87,65.97
137.47,100.58,83.03,115.08,66.38
137.38,100.77,83.37,115.28,66.77
137.18,100.95,83.73,115.41,66.98
136.86,101.14,84.09,115.5,66.99
136.75,101.33,84.46,115.6,66.72
136.78,101.52,84.83,115.74,66.43
137.07,101.68,85.2,115.92,66.01
137.26,101.87,85.53,116.08,65.15
137.49,102.05,85.84,116.24,64.16
137.76,102.24,86.11,116.4,65
138.07,102.41,86.31,116.53,65.71
138.4,102.59,86.46,116.68,66.28
138.73,102.77,86.66,116.84,66.82
139.16,102.94,86.92,116.99,67.42
139.67,103.13,87.22,117.13,68.03
140.27,103.3,87.55,117.3,68.65
140.86,103.47,87.88,117.46,69.23
141.39,103.64,88.22,117.61,69.78
141.89,103.81,88.55,117.77,70.3
142.24,104,88.85,117.93,69.03
142.32,104.15,89.12,118.09,67.83
141.09,104.32,89.32,118.23,66.67
140.97,104.49,89.53,118.37,65.55
140.99,104.65,89.79,118.51,64.38
140.94,104.81,90.09,118.66,64.99
140.83,104.99,90.4,118.81,65.53
140.73,105.14,90.69,118.95,65.97
140.73,105.29,90.97,119.08,66.37
140.95,105.44,91.25,119.23,66.76
141.2,105.59,91.5,119.38,67.16
141.34,105.76,91.77,119.51,67.45
141.37,105.92,92.05,119.64,67.78
141.21,106.07,92.33,119.76,68.09
141.02,106.23,92.59,119.9,68.48
140.86,106.39,92.85,120.04,68.89
140.94,106.54,93.12,120.16,69.29
139.49,106.69,93.39,120.29,69.74
138.07,106.86,93.66,120.44,70.15
138.42,107,93.91,120.57,70.52
138.67,107.16,94.18,120.7,70.79
138.96,107.32,94.45,120.83,70.98
139.24,107.51,94.71,120.95,71.13
139.45,107.69,94.95,121.07,71.38
139.64,107.9,95.21,121.19,71.73
139.72,107.95,95.47,121.31,72.11
139.78,107.95,95.72,121.45,72.48
139.82,107.99,95.97,121.57,72.86
139.85,108.1,96.2,121.69,73.24
139.89,108.23,96.44,121.81,73.6
139.87,108.38,96.68,121.94,73.97
139.68,108.52,96.91,122.08,74.34
139.45,108.65,97.16,122.19,74.69
139.39,108.8,97.42,122.32,75.05
137.99,108.98,97.66,122.45,75.4
136.68,109.16,97.9,122.57,75.75
135.43,109.38,98.13,122.69,76.09
135.39,109.6,98.37,122.82,76.41
135.24,109.75,98.61,122.94,76.74
135.14,109.82,98.85,123.06,77.08
135.13,109.85,99.09,123.18,77.41
133.59,109.95,99.33,123.3,77.75
133.45,110.09,99.55,123.4,78.08
133.22,110.25,99.79,123.5,78.41
132.98,110.42,100.03,123.62,78.75
132.71,110.56,100.25,123.73,79.1
132.49,110.7,100.46,123.85,79.43
132.28,110.86,100.66,123.96,79.76
132.05,111.02,100.87,124.08,80.09
131.81,111.19,101.11,124.19,80.43
131.57,111.31,101.33,,80.75
131.37,111.41,101.56,,81.08
131.15,111.5,101.76,,81.4
130.83,111.57,101.98,,81.73
130.41,111.67,102.18,,82.04
129.85,111.81,102.39,,82.35
129.15,111.98,102.59,,82.67
128.37,112.13,102.8,,83
127.54,112.26,103.04,,83.31
126.67,112.37,103.23,,83.61
125.75,112.48,103.43,,83.9
124.73,112.58,103.64,,84.2
121.77,112.68,103.84,,84.49
118.79,112.77,104.04,,84.79
117.58,112.86,104.23,,85.09
114.44,112.96,104.43,,85.4
111.31,113.07,104.63,,85.7
108.14,113.21,104.81,,85.99
