87.63,140.29,210.25
87.63,140.29,210.25
87.63,140.32,210.26
87.63,140.33,210.26
87.63,140.33,210.26
87.63,140.34,210.25
87.63,140.35,210.23
87.63,140.36,210.23
87.63,140.37,210.22
87.63,140.38,210.23
87.63,140.39,210.23
87.63,140.4,210.23
87.64,140.4,210.22
87.64,140.4,210.21
87.64,140.41,210.2
87.64,140.4,210.18
87.64,140.4,210.17
87.64,140.42,210.17
87.64,140.43,210.17
87.64,140.45,210.16
87.64,140.42,210.15
87.65,140.43,210.16
87.65,140.45,210.17
87.65,140.47,210.18
87.65,140.49,210.19
87.65,140.51,210.18
87.65,140.52,210.18
87.65,140.53,210.2
87.66,140.52,210.21
87.66,140.52,210.23
87.66,140.52,210.23
87.66,140.52,210.23
87.66,140.52,210.24
87.67,140.5,210.25
87.67,140.5,210.25
87.67,140.49,210.26
87.67,140.5,210.26
87.67,140.54,210.26
87.67,140.57,210.26
87.67,140.6,210.24
87.67,140.65,210.23
87.67,140.69,210.21
87.67,140.74,210.21
87.67,140.79,210.22
87.67,140.85,210.22
87.67,140.91,210.21
87.67,141.02,210.21
87.67,141.11,210.21
87.67,141.2,210.22
87.67,141.29,210.23
87.67,141.33,210.25
87.67,141.28,210.26
87.66,141.05,210.27
87.66,140.86,210.26
87.67,140.83,210.26
87.67,140.87,210.26
87.66,140.95,210.27
87.66,141.02,210.27
87.66,141.08,210.27
87.66,141.09,210.26
87.66,141.11,210.25
87.66,141.11,210.24
87.66,141.11,210.24
87.66,141.09,210.25
87.66,141.08,210.26
87.66,141.08,210.26
87.66,141.09,210.26
87.66,141.1,210.26
87.66,141.1,210.26
87.67,141.09,210.27
87.67,141.08,210.28
87.67,141.09,210.28
87.67,141.08,210.27
87.67,141.09,210.27
87.67,141.09,210.28
87.67,141.1,210.28
87.67,141.1,210.27
87.67,141.08,210.27
87.67,141.07,210.27
87.67,141.05,210.28
87.67,141.04,210.29
87.67,141.03,210.28
87.67,141.03,210.27
87.67,141.02,210.28
87.67,141.02,210.3
87.68,141.03,210.3
87.67,141.04,210.3
87.68,141.05,210.28
87.68,141.07,210.26
87.68,141.08,210.25
87.68,141.11,210.25
87.68,141.13,210.25
87.68,141.17,210.26
87.68,141.22,210.27
87.68,141.25,210.28
87.68,141.28,210.3
87.67,141.29,210.29
87.68,141.29,210.28
87.68,141.28,210.26
87.68,141.27,210.25
87.68,141.25,210.23
87.68,141.24,210.24
87.68,141.24,210.25
87.68,141.22,210.25
87.68,141.23,210.24
87.68,141.23,210.23
87.68,141.24,210.21
87.68,141.25,210.21
87.68,141.26,210.2
87.68,141.27,210.2
87.68,141.28,210.2
87.68,141.28,210.2
87.68,141.29,210.21
87.68,141.3,210.21
87.68,141.29,210.22
87.68,141.29,210.22
87.68,141.29,210.22
87.69,141.31,210.21
87.69,141.31,210.2
87.69,141.33,210.22
87.69,141.36,210.23
87.69,141.39,210.23
87.69,141.41,210.23
87.69,141.44,210.24
87.69,141.45,210.24
87.69,141.42,210.24
87.69,141.42,210.23
87.69,141.43,210.22
87.69,141.43,210.22
87.69,141.43,210.21
87.69,141.43,210.2
87.69,141.43,210.2
87.69,141.4,210.2
87.69,141.38,210.2
