4.26,-8.35,80.09
4.26,-8.35,80.09
4.26,-8.35,80.1
4.26,-8.36,80.1
4.25,-8.36,80.1
4.25,-8.36,80.1
4.24,-8.37,80.11
4.24,-8.37,80.11
4.24,-8.37,80.11
4.24,-8.38,80.12
4.23,-8.38,80.12
4.23,-8.37,80.13
4.24,-8.37,80.14
4.24,-8.36,80.15
4.24,-8.35,80.16
4.24,-8.34,80.17
4.24,-8.34,80.17
4.25,-8.33,80.18
4.25,-8.32,80.18
4.25,-8.31,80.18
4.25,-8.31,80.19
4.25,-8.32,80.19
4.24,-8.32,80.2
4.23,-8.33,80.2
4.23,-8.35,80.2
4.22,-8.36,80.21
4.21,-8.37,80.21
4.2,-8.37,80.22
4.2,-8.38,80.21
4.2,-8.38,80.21
4.2,-8.38,80.22
4.2,-8.37,80.23
4.2,-8.37,80.24
4.2,-8.36,80.24
4.2,-8.35,80.25
4.21,-8.33,80.25
4.22,-8.32,80.26
4.22,-8.31,80.27
4.23,-8.3,80.28
4.23,-8.29,80.29
4.23,-8.29,80.3
4.23,-8.29,80.3
4.22,-8.3,80.31
4.21,-8.32,80.32
4.2,-8.34,80.32
4.19,-8.35,80.32
4.18,-8.37,80.32
4.17,-8.38,80.32
4.15,-8.39,80.32
4.13,-8.4,80.33
4.11,-8.4,80.33
4.1,-8.4,80.33
4.09,-8.4,80.34
4.08,-8.39,80.34
4.08,-8.38,80.35
4.1,-8.38,80.35
4.12,-8.39,80.36
4.12,-8.39,80.37
4.14,-8.37,80.38
4.15,-8.34,80.39
4.16,-8.32,80.4
4.17,-8.3,80.41
4.17,-8.3,80.42
4.17,-8.3,80.43
4.17,-8.3,80.43
4.17,-8.3,80.43
4.17,-8.3,80.44
4.17,-8.29,80.45
4.17,-8.29,80.45
4.17,-8.29,80.45
4.16,-8.3,80.46
4.15,-8.31,80.46
4.14,-8.33,80.46
4.14,-8.34,80.47
4.13,-8.34,80.47
4.13,-8.34,80.47
4.12,-8.34,80.49
4.12,-8.35,80.5
4.12,-8.34,80.51
4.13,-8.34,80.51
4.14,-8.32,80.52
4.14,-8.31,80.53
4.15,-8.29,80.54
4.16,-8.27,80.54
4.17,-8.26,80.55
4.17,-8.25,80.55
4.18,-8.23,80.56
4.19,-8.21,80.57
