#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
-84.48,164.09,45.21
-84.48,164.08,45.20
-84.48,164.09,45.20
-84.48,164.09,45.20
-84.48,164.10,45.20
-84.48,164.10,45.20
-84.48,164.10,45.20
-84.48,164.10,45.20
-84.48,164.10,45.21
-84.48,164.11,45.19
-84.48,164.11,45.17
-84.48,164.12,45.18
-84.48,164.14,45.20
-84.48,164.14,45.21
-84.48,164.14,45.20
-84.48,164.14,45.20
-84.49,164.15,45.20
-84.49,164.15,45.18
-84.49,164.16,45.16
-84.49,164.16,45.15
-84.49,164.17,45.16
-84.49,164.17,45.17
-84.49,164.17,45.18
-84.49,164.17,45.16
-84.49,164.18,45.14
-84.49,164.18,45.16
-84.49,164.18,45.18
-84.49,164.18,45.19
-84.49,164.18,45.21
-84.49,164.18,45.23
-84.50,164.18,45.21
-84.50,164.18,45.20
-84.50,164.19,45.19
-84.50,164.19,45.19
-84.50,164.20,45.20
-84.50,164.21,45.20
-84.50,164.21,45.21
-84.50,164.21,45.22
-84.50,164.21,45.22
-84.50,164.21,45.20
-84.50,164.21,45.18
-84.50,164.21,45.17
-84.50,164.21,45.16
-84.50,164.20,45.16
-84.50,164.21,45.15
-84.50,164.22,45.14
-84.50,164.23,45.12
-84.50,164.23,45.13
-84.50,164.23,45.13
-84.50,164.24,45.14
-84.50,164.23,45.14
-84.50,164.23,45.14
-84.50,164.23,45.12
-84.50,164.24,45.12
-84.50,164.24,45.13
-84.50,164.24,45.16
-84.50,164.24,45.18
-84.50,164.25,45.20
-84.50,164.25,45.21
-84.50,164.24,45.22
-84.50,164.25,45.22
-84.50,164.25,45.22
-84.50,164.25,45.21
-84.50,164.26,45.25
-84.50,164.26,45.28
-84.50,164.27,45.27
-84.50,164.28,45.27
-84.49,164.28,45.26
-84.49,164.29,45.26
-84.49,164.29,45.28
-84.49,164.30,45.30
-84.49,164.30,45.31
-84.49,164.31,45.32
-84.49,164.31,45.31
-84.49,164.31,45.31
-84.49,164.32,45.31
-84.49,164.32,45.30
-84.49,164.33,45.32
-84.49,164.34,45.33
-84.49,164.34,45.33
-84.49,164.35,45.33
-84.49,164.35,45.32
-84.49,164.35,45.32
-84.49,164.36,45.32
-84.49,164.37,45.31
-84.49,164.37,45.32
-84.49,164.37,45.32
-84.49,164.37,45.33
-84.49,164.37,45.34
-84.49,164.37,45.35
-84.49,164.37,45.32
-84.49,164.37,45.32
-84.49,164.38,45.32
-84.49,164.38,45.32
-84.49,164.38,45.33
-84.49,164.39,45.32
-84.49,164.39,45.32
-84.49,164.40,45.34
-84.49,164.40,45.36
-84.48,164.39,45.36
-84.48,164.40,45.36
-84.48,164.39,45.35
-84.48,164.38,45.35
-84.48,164.37,45.35
-84.48,164.37,45.35
-84.49,164.37,45.36
-84.49,164.38,45.34
-84.49,164.39,45.37
-84.48,164.40,45.39
-84.48,164.40,45.40
-84.48,164.40,45.41
-84.48,164.39,45.41
-84.48,164.38,45.41
-84.48,164.37,45.43
-84.48,164.37,45.44
-84.48,164.37,45.45
-84.48,164.37,45.46
-84.48,164.37,45.47
-84.48,164.37,45.48
-84.48,164.37,45.48
-84.48,164.36,45.49
-84.48,164.36,45.50
-84.48,164.37,45.51
-84.48,164.37,45.51
-84.48,164.37,45.52
-84.48,164.38,45.54
-84.48,164.38,45.56
-84.48,164.38,45.57
-84.48,164.38,45.57
-84.48,164.38,45.55
-84.48,164.38,45.52
-84.48,164.39,45.49
-84.48,164.39,45.46
-84.48,164.39,45.45
-84.48,164.39,45.45
-84.48,164.39,45.44
-84.48,164.40,45.43
-84.48,164.40,45.41
-84.48,164.39,45.40
-84.48,164.39,45.37
-84.48,164.40,45.34
-84.48,164.41,45.33
-84.48,164.41,45.32
-84.48,164.42,45.34
-84.48,164.42,45.36
-84.48,164.42,45.34
-84.48,164.43,45.33
-84.48,164.42,45.34
-84.48,164.42,45.35
-84.48,164.42,45.37
-84.48,164.41,45.38
-84.48,164.42,45.40
-84.48,164.42,45.42
-84.48,164.41,45.42
-84.48,164.42,45.42
-84.48,164.42,45.42
-84.48,164.41,45.42
-84.48,164.41,45.43
-84.48,164.41,45.43
-84.48,164.42,45.42
-84.48,164.42,45.42
-84.48,164.43,45.42
-84.48,164.43,45.43
-84.48,164.43,45.45
-84.48,164.43,45.46
-84.48,164.43,45.46
-84.48,164.43,45.44
-84.48,164.44,45.43
-84.48,164.44,45.45
-84.48,164.44,45.46
-84.48,164.44,45.46
-84.48,164.45,45.46
-84.48,164.45,45.45
-84.48,164.45,45.44
-84.49,163.36,45.42
-84.50,163.19,45.39
-84.48,163.19,45.40
-84.46,163.22,45.41
-84.45,163.22,45.40
-84.44,163.23,45.40
-84.44,163.23,45.42
-84.44,163.23,45.45
-84.45,163.23,45.44
-84.44,163.24,45.44
-84.44,163.25,45.45
-84.45,163.26,45.47
-84.45,163.28,45.45
-84.45,163.29,45.44
-84.45,163.30,45.43
-84.45,163.31,45.43
-84.45,163.33,45.40
-84.46,163.32,45.38
-84.46,163.35,45.39
-84.45,163.35,45.40
-84.45,163.33,45.37
-84.45,163.34,45.35
-84.44,163.35,45.37
-84.45,163.39,45.38
-84.45,163.42,45.35
-84.45,163.44,45.32
-84.45,163.45,45.31
-84.46,163.47,45.29
-84.46,163.51,45.28
-84.46,161.73,45.28
-84.45,160.23,45.28
-84.42,158.79,45.29
-84.39,157.37,45.27
-84.38,155.90,45.25
-84.38,154.36,45.24
-84.38,154.31,45.22
-84.34,154.13,45.21
-84.29,153.98,45.19
-84.26,153.89,45.19
-84.25,153.89,45.18
-84.25,153.93,45.18
-84.26,153.98,45.17
-84.27,154.04,45.18
-84.28,152.34,45.20
-84.29,151.02,45.19
-84.29,149.50,45.19
-84.30,149.71,45.20
-84.29,149.84,45.21
-84.29,149.96,45.22
-84.28,150.02,45.24
-84.28,150.03,45.23
-84.29,150.21,45.22
-84.29,148.65,45.24
-84.29,147.25,45.26
-84.28,145.82,45.23
-84.26,144.42,45.20
-84.25,143.02,45.19
-84.26,143.23,45.17
-84.26,143.41,45.18
-84.25,143.60,45.18
-84.24,143.74,45.18
-84.23,143.79,45.18
-84.20,143.82,45.17
-84.19,143.86,45.17
-84.18,143.90,45.16
-84.16,143.96,45.16
-84.14,144.00,45.17
-84.13,144.08,45.17
-84.13,144.19,45.19
-84.13,144.29,45.21
-84.13,144.40,45.22
-84.13,144.51,45.23
-84.13,144.61,45.25
-84.13,144.72,45.26
-84.13,144.82,45.28
-84.14,144.94,45.29
-84.15,143.50,45.32
-84.15,141.92,45.35
-84.15,142.06,45.33
-84.14,142.11,45.32
-84.13,142.19,45.33
-84.13,142.30,45.33
-84.14,142.42,45.36
-84.14,142.53,45.38
-84.14,142.65,45.37
-84.14,142.76,45.36
-84.14,142.87,45.37
-84.14,143.00,45.38
-84.15,143.11,45.36
-84.15,143.22,45.35
-84.15,143.33,45.38
-84.16,143.43,45.40
-84.16,143.54,45.39
-84.17,143.66,45.38
-84.18,143.76,45.37
-84.18,143.87,45.35
-84.19,143.97,45.36
-84.19,144.08,45.37
-84.20,144.19,45.37
-84.20,144.30,45.37
-84.21,144.40,45.36
