151.09,156.5,162.78,164.44,163.75
151.15,156.51,162.78,164.44,163.76
151.21,156.51,162.79,164.43,163.76
151.26,156.52,162.79,164.43,163.76
151.32,156.53,162.8,164.42,163.76
151.38,156.54,162.8,164.43,163.76
151.44,156.56,162.81,164.43,163.76
151.49,156.56,162.81,164.45,163.76
151.53,156.57,162.81,164.44,163.76
151.59,156.58,162.82,164.44,163.76
151.64,156.59,162.83,164.44,163.76
151.7,156.59,162.84,164.44,163.76
151.75,156.6,162.84,164.45,163.76
151.8,156.61,162.84,164.45,163.76
151.85,156.61,162.84,164.45,163.77
151.91,156.62,162.84,164.45,163.78
151.95,156.61,162.84,164.45,163.78
152,156.61,162.84,164.45,163.78
152.04,156.61,162.84,164.45,163.79
152.09,156.61,162.85,164.45,163.8
152.14,156.61,162.85,164.44,163.8
152.18,156.67,162.86,164.44,163.81
152.22,155.02,162.86,164.45,163.81
152.28,155.03,162.86,164.45,163.82
152.33,155.05,162.88,164.45,163.82
152.37,155.07,162.88,164.45,163.81
152.42,155.08,162.88,164.45,163.8
152.46,155.12,162.88,164.45,163.79
152.52,155.15,162.88,164.46,163.78
152.57,155.17,162.88,164.46,163.76
152.61,155.18,162.87,164.46,161.94
152.67,155.19,162.88,164.46,162.01
152.71,155.22,162.9,164.45,162.01
152.75,155.24,162.91,164.46,162.02
152.79,155.26,162.92,164.47,162.03
152.84,155.28,162.93,164.47,162.04
152.88,155.3,162.93,164.47,162.06
152.93,155.32,162.94,164.48,162.06
152.98,155.34,162.95,164.48,162.08
153.02,155.37,162.96,164.48,162.08
153.06,155.38,162.97,164.48,162.1
153.1,155.39,162.98,164.48,162.12
153.14,155.39,162.98,164.48,162.14
153.18,155.41,163,164.48,162.15
153.22,155.42,163.01,164.48,162.16
153.26,155.45,163.01,164.49,162.18
153.3,155.47,163.02,164.49,162.19
153.34,155.49,163.03,164.49,162.2
153.39,155.51,163.04,164.49,162.21
153.42,155.52,163.04,164.49,162.22
153.46,155.54,163.06,164.49,162.23
153.5,155.57,163.06,164.49,162.24
153.55,155.59,163.07,164.5,162.25
153.59,155.6,163.07,164.49,162.26
153.63,155.6,163.08,164.49,162.27
153.67,155.62,163.08,164.49,162.28
153.71,155.64,163.09,164.49,162.29
153.75,155.65,163.09,164.49,162.3
153.79,155.67,163.1,164.49,162.31
153.82,155.69,163.1,164.47,162.32
153.86,155.71,163.11,164.39,162.32
