-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.68
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.67
-2.13,-92.15,107.66
-2.13,-92.16,107.66
-2.13,-92.16,107.66
-2.13,-92.16,107.66
-2.13,-92.16,107.67
-2.13,-92.16,107.68
-2.13,-92.17,107.68
-2.13,-92.17,107.68
-2.12,-92.17,107.67
-2.12,-92.17,107.67
-2.12,-92.17,107.67
-2.13,-92.18,107.67
-2.13,-92.18,107.67
-2.13,-92.18,107.67
-2.13,-92.18,107.68
-2.13,-92.18,107.68
-2.13,-92.19,107.68
-2.14,-92.19,107.68
-2.14,-92.19,107.68
-2.14,-92.19,107.68
-2.13,-92.19,107.68
-2.13,-92.18,107.67
-2.13,-92.17,107.67
-2.13,-92.17,107.67
-2.13,-92.18,107.67
-2.13,-92.18,107.67
-2.13,-92.18,107.67
-2.13,-92.18,107.68
-2.13,-92.18,107.68
-2.12,-92.18,107.68
-2.12,-92.18,107.68
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.68
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.66
-2.12,-92.18,107.66
-2.12,-92.18,107.66
-2.12,-92.18,107.66
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
-2.12,-92.18,107.67
