0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.94
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.94
0.94
0.95
0.95
0.95
0.96
0.95
0.95
0.95
0.96
0.95
0.94
0.95
0.94
0.94
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.96
0.95
0.95
0.94
0.94
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.94
0.94
0.94
0.95
0.95
0.95
0.96
0.96
0.96
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.94
0.94
0.94
0.95
0.95
0.96
0.97
0.93
0.91
0.94
0.96
0.94
0.92
0.94
0.96
0.96
0.94
0.94
0.96
0.97
0.95
0.93
0.93
0.95
0.96
0.95
0.95
0.95
0.96
0.96
0.94
0.94
0.95
0.96
0.95
0.94
0.94
0.95
0.96
0.95
0.95
0.95
0.95
0.94
0.94
0.94
0.95
0.95
0.95
0.95
0.95
0.95
0.96
0.95
0.95
0.95
0.95
0.95
0.94
0.95
0.95
0.96
0.95
0.95
0.95
0.95
0.95
0.94
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.94
0.95
0.95
0.95
0.95
0.95
0.96
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.94
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.95
0.97
0.99
0.96
0.96
0.96
0.96
0.95
0.96
0.95
0.95
0.95
0.95
0.94
0.94
0.96
0.94
0.95
0.96
0.95
0.94
0.95
0.95
