81.12,80.88,78.46,79.87,80.28
81.14,80.88,78.46,79.87,80.29
81.15,80.88,78.46,79.87,80.29
81.15,80.88,78.46,79.88,80.3
81.15,80.88,78.47,79.88,80.31
81.14,80.88,78.47,79.89,80.32
81.14,80.87,78.47,79.89,80.33
81.14,80.87,78.48,79.89,80.33
81.14,80.86,78.48,79.89,80.33
81.14,80.86,78.49,79.9,80.33
81.14,80.86,78.48,79.9,80.32
81.13,80.88,78.49,79.9,80.32
81.13,80.9,78.49,79.9,80.32
81.13,80.92,78.49,79.89,80.33
81.13,80.92,78.49,79.88,80.33
81.12,80.93,78.5,79.88,80.33
81.12,80.94,78.5,79.88,80.33
81.11,80.94,78.51,79.88,80.33
81.1,80.95,78.51,79.88,80.33
81.1,80.95,78.52,79.88,80.32
81.11,80.94,78.53,79.88,80.32
81.15,80.95,78.53,79.88,80.32
81.18,80.95,78.53,79.89,80.32
81.2,80.95,78.53,79.89,80.31
81.22,80.94,78.52,79.89,80.31
81.23,80.94,78.51,79.89,80.32
81.25,80.95,78.51,79.89,80.32
81.27,80.95,78.51,79.89,80.32
81.29,80.95,78.5,79.89,80.32
81.31,80.96,78.5,79.89,80.33
81.34,80.96,78.49,79.89,80.33
81.38,80.97,78.49,79.89,80.33
81.43,80.97,78.48,79.89,80.34
81.49,80.97,78.48,79.9,80.33
81.55,80.97,78.48,79.9,80.33
81.62,80.97,78.48,79.91,80.33
81.67,80.96,78.48,79.9,80.33
81.7,80.97,78.47,79.9,80.34
81.72,80.97,78.46,79.9,80.35
81.73,80.97,78.46,79.9,80.35
81.75,80.96,78.46,79.9,80.36
81.77,80.95,78.46,79.9,80.36
81.78,80.96,78.47,79.9,80.36
81.79,80.95,78.47,79.91,80.36
81.8,80.95,78.48,79.91,80.36
81.81,80.95,78.49,79.91,80.37
81.83,80.95,78.5,79.91,80.37
81.85,80.94,78.51,79.91,80.36
81.88,80.93,78.51,79.91,80.36
81.91,80.93,78.51,79.92,80.36
81.94,80.93,78.5,79.92,80.36
81.99,80.93,78.5,79.92,80.36
82.03,80.92,78.51,79.92,80.35
82.04,80.92,78.51,79.92,80.35
82.04,80.91,78.51,79.92,80.35
82,80.92,78.51,79.93,80.35
82,80.92,78.51,79.93,80.35
81.99,80.92,78.51,79.94,80.35
81.99,80.91,78.51,79.94,80.34
81.98,80.91,78.52,79.95,80.34
81.96,80.9,78.52,79.95,80.34
81.96,80.9,78.53,79.96,80.33
81.95,80.9,78.53,79.96,80.33
81.92,80.89,78.54,79.97,80.34
81.84,80.89,78.55,79.97,80.34
81.64,80.89,78.55,79.97,80.34
81.38,80.89,78.55,79.97,80.34
81.13,80.88,78.55,79.96,80.35
80.89,80.88,78.54,79.96,80.35
80.66,80.87,78.55,79.97,80.35
80.41,80.87,78.55,79.97,80.35
